channelTitle,videoId,channelId,title,viewCount,likeCount,dislikeCount,commentCount,time,commentScore
nptelhrd,XEA1pOtyrfo,UC640y4UvDAlya_WOj5U4pfA,Lec-3 Linear Programming Solutions- Graphical Methods,250713,991,45,92,3131,0.18234
nptelhrd,pzbSURDWluA,UC640y4UvDAlya_WOj5U4pfA,Lec-2 Linear Programming Formulations (Contd...),193005,489,16,60,3128,0.19494
nptelhrd,wdGiekwXM2w,UC640y4UvDAlya_WOj5U4pfA,Lec-5 Simplex Algorithm-Minimization Problems,354722,1069,42,118,3131,0.38588
nptelhrd,gmDwUCvOJQ8,UC640y4UvDAlya_WOj5U4pfA,Lec-8 Introduction to Duality,166968,645,19,87,3063,0.37856
nptelhrd,A1SWKe6ZwVc,UC640y4UvDAlya_WOj5U4pfA,Lec-1 Solid Mechanics,395783,775,53,54,3590,0.19972
nptelhrd,yYIVumq6sVM,UC640y4UvDAlya_WOj5U4pfA,Mod-1 Lec-1 Production Planning and Control,260113,797,37,37,4208,0.39862
nptelhrd,Yy-8e3sCr0U,UC640y4UvDAlya_WOj5U4pfA,Mod-01 Lec - 1 Geographic Information System An Introduction,111888,265,26,37,1690,0.48114
nptelhrd,P7gVp333B6M,UC640y4UvDAlya_WOj5U4pfA,Mod-1 Lec-1 Solution of ODE of First Order and First Degree,126993,136,12,11,3230,0.40366
nptelhrd,bd5XkVqdWOg,UC640y4UvDAlya_WOj5U4pfA,Lecture -13 Superhet Receiver etc,88185,240,10,29,2981,-0.00754
nptelhrd,EgKc9L7cbKc,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 An Introduction to CAD,381624,1330,120,49,3074,-0.05736
nptelhrd,GOkZs2RZMQY,UC640y4UvDAlya_WOj5U4pfA,Mod-01 Lec-10 Hamiltonian dynamics (Part 1),104550,714,19,68,3990,0.36096
nptelhrd,clTA0pONnMs,UC640y4UvDAlya_WOj5U4pfA,Module - 4 Lecture - 1 Operational Amplifier (Introduction),263088,603,117,71,3551,0.1893
nptelhrd,KsG_rsGF2g8,UC640y4UvDAlya_WOj5U4pfA,Module - 3 Lecture - 1 Metal Oxide Semiconductor Field,84244,220,12,19,3549,0.23426
nptelhrd,bsybS5fZGjY,UC640y4UvDAlya_WOj5U4pfA,Mod-01 Lec-08 Summary of classical electromagnetism,84084,619,8,95,4404,0.12196
nptelhrd,0Zo93VDyacE,UC640y4UvDAlya_WOj5U4pfA,Mod-01 Lec-03 Dynamics in phase space,131631,714,28,75,3944,0.25844
nptelhrd,2CsMpEBl5QY,UC640y4UvDAlya_WOj5U4pfA,Lecture - 24  X-Ray Diffraction,177129,599,45,49,3114,0.3504
nptelhrd,gnD8Se92hfk,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Simple Harmonic Oscillators,140919,430,20,23,3230,0.17546
nptelhrd,QlwcPjHpnH0,UC640y4UvDAlya_WOj5U4pfA,Lecture - 39 Latch - up in CMOS,88038,328,17,13,2437,0.40684
nptelhrd,db5nZCipJh8,UC640y4UvDAlya_WOj5U4pfA,Lecture - 6 Defects in Crystal + Crystal growth,76895,272,18,22,2957,0.34466
nptelhrd,9SnR3M3CIm4,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction on VLSI Design,562620,2313,69,153,2942,0.31366
nptelhrd,_j-YEdsVV74,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Bipolar Junction Transistor Fabrication,120192,384,26,48,2928,0.19342
nptelhrd,8X1x9RLaaxc,UC640y4UvDAlya_WOj5U4pfA,Mod-01 Lec-02 Newtonian mechanics,202645,1133,26,127,3887,0.15628
nptelhrd,ZFUnpwNRUwA,UC640y4UvDAlya_WOj5U4pfA,Lecture - 7 Quantum Physics,96108,304,5,35,4071,0.10502
nptelhrd,wzoPHorPwis,UC640y4UvDAlya_WOj5U4pfA,Lecture - 6 Classical Vs Quantum Mechanics,109037,435,12,35,3472,0.23944
nptelhrd,G_7ZE-1yo4k,UC640y4UvDAlya_WOj5U4pfA,Lecture - 5 Linear operations in a linear vector space and their eigenvalues,66433,243,9,30,3921,0.30862
nptelhrd,HAuLXbeEV8U,UC640y4UvDAlya_WOj5U4pfA,Lecture - 4 Functions in a linear vector space,76643,247,10,27,3545,0.30734
nptelhrd,NnsrEsGpv1I,UC640y4UvDAlya_WOj5U4pfA,Lecture - 3 Equilibrium Carrier Concentration,81272,282,9,32,3345,0.2352
nptelhrd,QDPzZC95L_Y,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Evolution and Uniqueness of Semiconductor,76841,238,3,25,3492,0.57156
nptelhrd,Kp-jS6NHsB8,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction on Solid State Devices,362626,1009,33,80,3552,0.128
nptelhrd,y3ARLfm-52w,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Introduction to linear vector spaces,341581,1528,65,123,3797,0.38188
nptelhrd,TcmGYe39XG0,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to Quantum Physics;Heisenberg''s uncertainty principle,1099245,6781,215,706,3656,0.33498
nptelhrd,IGmWHUsBQ4U,UC640y4UvDAlya_WOj5U4pfA,Lecture - 18 Forced Convection - 1,111566,302,16,15,3041,0.24544
nptelhrd,CDncSyDvpdQ,UC640y4UvDAlya_WOj5U4pfA,Lecture - 10 Thermal Radiation - 1,153853,638,20,56,3269,0.31898
nptelhrd,6OGnB9tywtI,UC640y4UvDAlya_WOj5U4pfA,Lecture - 29 Boiling and Condensation - 1,73739,279,22,14,3338,0.09328
nptelhrd,fnEu5g8V-5s,UC640y4UvDAlya_WOj5U4pfA,Lecture - 12 Thermal Radiation - 3,82668,224,5,22,3268,0.16028
nptelhrd,Kj0ebo-vVAg,UC640y4UvDAlya_WOj5U4pfA,Lecture - 26 Heat Exchangers - 2,111115,316,12,20,3499,0.24422
nptelhrd,jc_hL_tSFzo,UC640y4UvDAlya_WOj5U4pfA,Lecture - 25 Heat Exchangers - 1,169391,704,27,43,3122,0.32632
nptelhrd,jr8Xl3zSmEw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 19 Forced Convection - 2,65488,142,10,12,3014,0.09896
nptelhrd,qa-PQOjS3zA,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction on Heat and Mass Transfer,681927,2549,71,159,3041,0.38468
nptelhrd,CL3ups78jrs,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to Digital Systems Design,194822,291,36,19,3597,0.39614
nptelhrd,exctAga2KXY,UC640y4UvDAlya_WOj5U4pfA,Lecture - 24 Principles of Pavement Design,66012,173,13,12,3555,-0.21558
nptelhrd,5zKC_aq4ypM,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Transportation Engineering,275887,817,37,50,3481,0.56166
nptelhrd,V1m3cB-Aqy8,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Soil Mechanics,397800,937,62,75,2496,0.2422
nptelhrd,Fuyq6WrM1EA,UC640y4UvDAlya_WOj5U4pfA,Lecture - 17 Photovoltaic Power Generation,87833,367,11,24,3397,0.40974
nptelhrd,GExTwRNkQBg,UC640y4UvDAlya_WOj5U4pfA,Lecture - 21 Wind Energy I,155133,615,57,52,3394,0.0123
nptelhrd,vOo2MCYPsm4,UC640y4UvDAlya_WOj5U4pfA,Lecture - 34 Design and Applications of Jigs and Fixtures,94335,320,13,12,3306,0.23998
nptelhrd,rC16fhvXZOo,UC640y4UvDAlya_WOj5U4pfA,Lecture - 37 Audio and Video Compression,76832,326,17,23,3409,0.30558
nptelhrd,sG6WGvzmVaw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction and Course Outline - Data Communication,383879,674,30,53,3617,0.2866
nptelhrd,A0dTvf_Q8BA,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Instructional Objectives - I,190308,284,13,15,3671,0.31362
nptelhrd,9MrRZGKsCWs,UC640y4UvDAlya_WOj5U4pfA,Lecture - 16 Flow and Error Control,67872,195,14,18,3549,0.49306
nptelhrd,81Fdif5e85c,UC640y4UvDAlya_WOj5U4pfA,Lecture - 3 On Tool Geometry,207994,939,55,38,3798,-0.00842
nptelhrd,bDPULOFFlaI,UC640y4UvDAlya_WOj5U4pfA,Lecture - 39 Natural Language Processing - I,101713,294,38,27,3449,0.46926
nptelhrd,Qcl5g1UtEv4,UC640y4UvDAlya_WOj5U4pfA,Lecture - 21 Image Enhancement Frequency,67418,131,9,7,3587,0.56528
nptelhrd,0qFhCz2o4l4,UC640y4UvDAlya_WOj5U4pfA,Lecture 4 Pixel Relationships,117533,330,23,23,3436,0.2512
nptelhrd,CVV0TvNK6pk,UC640y4UvDAlya_WOj5U4pfA,Lecture 1 Introduction to Digital Image Processing,546729,895,42,70,3241,0.07658
nptelhrd,d39tTuUbDVw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Intelligent Agents,105887,270,14,38,3372,0.36902
nptelhrd,fV2k2ivttL0,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to Artificial Intelligence,396012,806,53,103,3451,0.14538
nptelhrd,wEr6mwquPLY,UC640y4UvDAlya_WOj5U4pfA,Lecture -5 Requirements Engineering / Specification,96274,192,19,24,3399,0.09294
nptelhrd,Z6f9ckEElsU,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to Software Engineering,660944,1698,123,132,3141,0.27004
nptelhrd,AN5I6fFxyfs,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Introduction to Software Engineering,153611,252,17,29,3176,-0.1407
nptelhrd,xhn188JafbM,UC640y4UvDAlya_WOj5U4pfA,Module - 1 Lecture - 1 Semiconductor materials,610651,1322,84,74,3193,-0.05978
nptelhrd,Ngu1UbRAeqQ,UC640y4UvDAlya_WOj5U4pfA,Lecture -18 Processor Design,82805,403,17,16,2749,0.45342
nptelhrd,HbsuwpJgKao,UC640y4UvDAlya_WOj5U4pfA,Lecture -3 Instruction Set Architecture - I,183560,367,28,23,3138,0.43572
nptelhrd,m5c27rQtD2E,UC640y4UvDAlya_WOj5U4pfA,Lecture - 34 Data Mining and Knowledge Discovery,137165,287,38,48,3286,0.04234
nptelhrd,TbvhGcf6UJU,UC640y4UvDAlya_WOj5U4pfA,Lecture - 12 AVL Trees,158791,469,27,60,3619,0.28046
nptelhrd,uhAUk63tLRM,UC640y4UvDAlya_WOj5U4pfA,Lecture - 18 Tries,119146,440,13,42,3695,0.20992
nptelhrd,gtWw_8VvHjk,UC640y4UvDAlya_WOj5U4pfA,Lecture - 10 Quick Sort,159757,302,16,54,3524,0.17872
nptelhrd,eWeqqVpgNPg,UC640y4UvDAlya_WOj5U4pfA,Lecture - 7 Tree Walks / Traversals,128703,313,2,34,3071,0.18884
nptelhrd,zWg7U0OEAoE,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to Data Structures and Algorithms,1780681,4727,231,344,3211,0.17116
nptelhrd,BmayUdDaDYM,UC640y4UvDAlya_WOj5U4pfA,Lecture - 4 Dictionaries,200609,560,25,39,3223,0.20928
nptelhrd,g1USSZVWDsY,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Stacks,442822,738,49,91,3850,0.18648
nptelhrd,PGWZUgzDMYI,UC640y4UvDAlya_WOj5U4pfA,Lecture - 3 Queues and Linked Lists,270563,432,31,59,3635,-0.053
nptelhrd,tORLeHHtazM,UC640y4UvDAlya_WOj5U4pfA,Lecture - 6 Trees,270814,667,22,62,2594,0.28564
nptelhrd,EUzsy3W4I0g,UC640y4UvDAlya_WOj5U4pfA,Lecture -1 Introduction to Database Management System,766225,1069,154,170,3212,0.20574
nptelhrd,n5sULPYRgc8,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Feed Back Theory,108509,275,7,26,3001,0.52684
nptelhrd,whB7IX3NQpg,UC640y4UvDAlya_WOj5U4pfA,Mechanics of Solids - IITM 1.1 Planar Rigid Body,173127,438,14,37,701,0.47408
nptelhrd,nNcfzNjIifU,UC640y4UvDAlya_WOj5U4pfA,Beams - BMD and SFD,333074,1349,57,66,2741,-0.2195
nptelhrd,1R5R-GbYrTk,UC640y4UvDAlya_WOj5U4pfA,Mechanics of Solids - IITM 2.7 Trusses - Method of Sections,352534,1871,85,109,977,0.48786
nptelhrd,0C4uxtS-tlQ,UC640y4UvDAlya_WOj5U4pfA,Lecture - 20 Bipolar Junction Transistor,417960,1346,100,112,3263,0.19848
nptelhrd,_lPvL-JLV0Y,UC640y4UvDAlya_WOj5U4pfA,Lecture - 5 Voltage Multiplier,113666,359,14,29,3365,0.3354
nptelhrd,TXjHWGngsME,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Diode,620376,1524,97,170,3041,0.47528
nptelhrd,G4rl3yyyQ6c,UC640y4UvDAlya_WOj5U4pfA,Tips and Tricks - Engineering Statics - solivng problems,517740,1712,164,144,1348,0.05732
nptelhrd,g8uqeru2LQw,UC640y4UvDAlya_WOj5U4pfA,Mechanics of Solids - IITM 1.2 Degrees of freedom,99754,453,17,62,1878,0.1242
nptelhrd,qQcpnmJNluU,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction,384321,683,35,40,3270,-0.0296
nptelhrd,WUCMavXbJo4,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Sampling,302487,714,72,65,3197,0.17144
nptelhrd,oFEOryECzug,UC640y4UvDAlya_WOj5U4pfA,"Lecture - 3 Quantization , PCM and Delta Modulation",213073,416,54,50,3103,0.05476
nptelhrd,ZW1glqkIgcw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 12 Digital Modulation Techniques (Part - 1),172958,290,40,31,3214,0.51268
nptelhrd,6h6Fi6AQiRM,UC640y4UvDAlya_WOj5U4pfA,Lecture -18 Dynamic Programming,216409,759,17,93,3139,0.32968
nptelhrd,7KQf7f8ti1U,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Framework for Algorithms Analysis,128288,271,13,40,3382,0.17988
nptelhrd,5Y8Lfsreeck,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Overview of the course,373512,842,18,61,3111,0.33396
nptelhrd,nMsB6Soz4Hc,UC640y4UvDAlya_WOj5U4pfA,Lecture -30 Belt Drives,110131,388,21,9,3590,0.2524
nptelhrd,erW4HZ5I928,UC640y4UvDAlya_WOj5U4pfA,Lecture - 37 Design of Cylinders & Pressure Vessels - II,132016,348,31,18,3589,0.11956
nptelhrd,o6gBjstVjFk,UC640y4UvDAlya_WOj5U4pfA,Lecture - 38 Control Valve - I,74754,140,6,7,3595,-0.15094
nptelhrd,nhGRUmtnGB4,UC640y4UvDAlya_WOj5U4pfA,Lecture - 6 IP Subnetting and Addressing,132390,222,8,24,3612,0.37458
nptelhrd,uUhOEj4z8Fo,UC640y4UvDAlya_WOj5U4pfA,Lecture -25 Javascript -Part :I,126580,272,22,32,3649,0.3628
nptelhrd,QEtWL4lWlL4,UC640y4UvDAlya_WOj5U4pfA,Lecture -13 HTML-Part-I,99580,230,12,17,3596,0.30244
nptelhrd,HcMh7ahJxfo,UC640y4UvDAlya_WOj5U4pfA,Lecture -25 Short Circuit Analysis,141539,509,34,26,3611,0.36192
nptelhrd,BYtY61hOiaw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Introduction to Single Line Diagram,195879,348,44,50,3587,-0.19904
nptelhrd,MYGT1_9mwpg,UC640y4UvDAlya_WOj5U4pfA,Lecture - 16 Power Flow - I,99157,258,21,15,3596,0.4905
nptelhrd,EIDXE28_8eQ,UC640y4UvDAlya_WOj5U4pfA,Module 1 Lecture -1 Functions Of Buildings,299794,966,47,100,3701,0.30102
nptelhrd,uPAE2ZcFdo4,UC640y4UvDAlya_WOj5U4pfA,Module 3 Lecture -1 Concrete:Material,79819,280,18,73,3037,0.35504
nptelhrd,I3u6IYWINV0,UC640y4UvDAlya_WOj5U4pfA,Module 9 Lecture -2 Mix Design Of concrete IS Method,110237,525,42,23,3325,0.06832
nptelhrd,fqiYu6IOtmU,UC640y4UvDAlya_WOj5U4pfA,Lecture 26 CMOS Inverter,230417,996,60,60,3036,0.42528
nptelhrd,U6i8Xmi0Y20,UC640y4UvDAlya_WOj5U4pfA,"Lecture 36  ROM-EPROM,EEPROM and Flash EPROM",211335,1152,72,92,2400,0.36968
nptelhrd,QqFlHhSkayw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 4 Power Electronics,129805,276,38,25,3426,0.1416
nptelhrd,r1sLCDA-kNY,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to the Theory of Probability,325258,480,66,64,3589,0.3175
nptelhrd,0AuMdY3IyJ8,UC640y4UvDAlya_WOj5U4pfA,Module -1 Lecture -2 EQUILIBRIUM - I,147597,325,23,19,3356,0.21066
nptelhrd,aTVDiRtRook,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to Engineering Geology,196816,558,26,29,3593,0.14936
nptelhrd,LG0YzGeAFxk,UC640y4UvDAlya_WOj5U4pfA,Module-1 Lecture-1 Engineering Mechanics,637712,1512,73,119,3718,-0.08338
nptelhrd,iJTHPgYAqvQ,UC640y4UvDAlya_WOj5U4pfA,Analysis of Strain - I,78078,119,5,13,3594,0.25748
nptelhrd,tTBnW5gAieM,UC640y4UvDAlya_WOj5U4pfA,Lecture - 39 Springs - I,67482,275,11,19,3595,0.2548
nptelhrd,dwqrOqo2sHA,UC640y4UvDAlya_WOj5U4pfA,Analysis of Stress - IV,87149,120,18,8,3597,0.24344
nptelhrd,ITuWnrl3aKI,UC640y4UvDAlya_WOj5U4pfA,Lecture - 22 Bending of Beams - I,173003,515,15,29,3583,-0.0274
nptelhrd,iNG4bLMyeFA,UC640y4UvDAlya_WOj5U4pfA,Analysis of Stress - 1,459035,985,71,77,4206,0.11166
nptelhrd,GkFgysZC4Vc,UC640y4UvDAlya_WOj5U4pfA,Introduction - Strength of Materials,1065636,3525,178,171,3579,0.27986
nptelhrd,tas2eUavhRE,UC640y4UvDAlya_WOj5U4pfA,Lecture 15 - Inroduction to memory system,162464,582,40,41,3279,0.31522
nptelhrd,p9wxyIx-j-c,UC640y4UvDAlya_WOj5U4pfA,Lecture - 12 Addressing Modes,316996,1011,60,71,3157,0.38192
nptelhrd,ceuXLsuZhLE,UC640y4UvDAlya_WOj5U4pfA,Lecture - 6 Data Path Architecture,132184,441,21,49,3429,0.39142
nptelhrd,piuWSMLNeco,UC640y4UvDAlya_WOj5U4pfA,Lecture - 5 Processor As a State Machine,71746,195,9,35,3055,0.54724
nptelhrd,VG9VopzV_T0,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Introduction To System : Software,241696,713,25,60,3004,0.24406
nptelhrd,leWKvuZVUE8,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction To Computing,686237,2073,93,198,3046,0.17012
nptelhrd,qhXZuVFhVzo,UC640y4UvDAlya_WOj5U4pfA,Lecture - 7 Application of Diodes,163074,362,20,50,3313,0.11816
nptelhrd,U8riFeiiu3s,UC640y4UvDAlya_WOj5U4pfA,Lecture - 7 Fourier Series (1),184468,386,25,36,3130,0.25986
nptelhrd,SNjcFH24UpI,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Networks and Systems Introductory Concepts (1),223692,426,18,18,3300,-0.11718
nptelhrd,I_9Pwyxhe40,UC640y4UvDAlya_WOj5U4pfA,Lecture - 10 Data Acquisition Systems,85558,247,17,15,3594,0.18372
nptelhrd,gByrUkZUnKo,UC640y4UvDAlya_WOj5U4pfA,lecture - 7 Flow Measurement,130664,559,47,31,3592,0.0322
nptelhrd,As5kzxkyT24,UC640y4UvDAlya_WOj5U4pfA,Lecture - 4 Temperature Measurement,91845,253,14,14,3595,0.42854
nptelhrd,S22u7_Eq26g,UC640y4UvDAlya_WOj5U4pfA,Lecture - 18 Satellite Communication,158261,404,22,29,3591,0.45054
nptelhrd,KDHbP81SAmA,UC640y4UvDAlya_WOj5U4pfA,Lecture - 19 Ethernet - CSMA/CD,108206,195,9,29,3586,-0.15312
nptelhrd,f6-G7gMwpuw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 9 SONET/SDH,257908,533,46,58,3599,0.35078
nptelhrd,NSHj9BLnhj0,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Network Topology,254132,279,30,44,3589,0.00708
nptelhrd,3DZLItfbqtQ,UC640y4UvDAlya_WOj5U4pfA,Lecture -1 Emergence of Networks & Reference Models,590957,760,57,81,3588,0.38398
nptelhrd,j9y0gfN9WMg,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to MEMS & Microsystems,100934,212,23,22,3582,0.05036
nptelhrd,7gJth7_Slls,UC640y4UvDAlya_WOj5U4pfA,Lecture - 8 Knowledge Based Systems: Logic and Deduction,71192,178,10,13,3595,0.08038
nptelhrd,eLbMPyrw4rw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction,266650,372,11,42,3586,0.4959
nptelhrd,RJrEaTJuX_A,UC640y4UvDAlya_WOj5U4pfA,Lecture - 15 Simple Digital Filters,84306,163,3,13,3576,0.03734
nptelhrd,c4piqzh7-Gw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 9 Network Theorams and Network Functions,78150,139,13,9,3330,0.22352
nptelhrd,wJ8HZ7hqUs8,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Project Management: An Overview,242514,594,27,41,3036,0.48642
nptelhrd,Eknlx7zHBVo,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Review of Signals and Systems,476972,947,41,73,2533,0.345
nptelhrd,9P9Gs8o9oHk,UC640y4UvDAlya_WOj5U4pfA,Lecture - 6 Project Selection,69575,206,9,15,3309,0.36716
nptelhrd,bur9hq_abog,UC640y4UvDAlya_WOj5U4pfA,Lecture - 38 GSM and CDMA,254515,507,51,26,3067,-0.12644
nptelhrd,E4OYh890IRE,UC640y4UvDAlya_WOj5U4pfA,Lecture - 40 Material Requirements Planning,234840,950,58,94,3598,0.245
nptelhrd,zlZaOnBbpUg,UC640y4UvDAlya_WOj5U4pfA,Lecture - 35 The Analysis of Time Series,144776,420,19,48,3558,0.62078
nptelhrd,DVEbZ__FNRg,UC640y4UvDAlya_WOj5U4pfA,Lecture - 34 Forecasting,162386,497,24,28,3528,0.2473
nptelhrd,GpqMAzGEXXk,UC640y4UvDAlya_WOj5U4pfA,Lecture - 7 FIR & IIR; Recursive & Non Recursive,116460,304,10,20,3387,0.366
nptelhrd,ZqoX2W1N6l0,UC640y4UvDAlya_WOj5U4pfA,Lecture - 13 Lipids and Membranes 1,108565,412,13,47,3121,0.55244
nptelhrd,jLyi2K-29xU,UC640y4UvDAlya_WOj5U4pfA,Lecture - 20 Nucleic Acids 1,102176,393,18,28,3587,0.54314
nptelhrd,6AfRX6oh9-E,UC640y4UvDAlya_WOj5U4pfA,Lecture - 12 Myoglobin and Hemoglobin,76427,289,10,37,3588,0.27838
nptelhrd,lBJdZzb2cl0,UC640y4UvDAlya_WOj5U4pfA,Lecture 8 - Mobile Radio Propagation,93709,231,16,13,3511,0.46518
nptelhrd,X0vrUM4LOmk,UC640y4UvDAlya_WOj5U4pfA,Lecture 9 - Mobile Radio Propagation Contd,74499,189,11,12,3061,0.1069
nptelhrd,whYljse4Abc,UC640y4UvDAlya_WOj5U4pfA,Lecture 4 - The cellular concept - System Design issues,155595,406,24,35,3529,0
nptelhrd,QHDxbbc1GWs,UC640y4UvDAlya_WOj5U4pfA,Lecture 2 - Types of Wireless communication,221895,278,26,31,3341,0.43356
nptelhrd,CUyF0YGIA5Y,UC640y4UvDAlya_WOj5U4pfA,Lec 1 - Motivation and Introduction,292521,533,29,52,2919,0.05206
nptelhrd,y9RAhEfLfJs,UC640y4UvDAlya_WOj5U4pfA,Lecture -1 Embedded Systems: Introduction,774620,2334,111,156,3340,0.20574
nptelhrd,qehQlT3RJu4,UC640y4UvDAlya_WOj5U4pfA,Lecture - 6 Modelling of Circuit,110621,182,10,21,3511,0.13076
nptelhrd,TsZukmeaewc,UC640y4UvDAlya_WOj5U4pfA,Lecture 1 - Evolution of Management Thought,170185,483,36,24,2900,0.59326
nptelhrd,FrbxxqNHn2I,UC640y4UvDAlya_WOj5U4pfA,Lecture - 38 Induction Motor 3,181019,481,8,66,3584,0.4487
nptelhrd,ze8LY4yq9Wk,UC640y4UvDAlya_WOj5U4pfA,Lecture - 37 Induction Motor 2,210031,706,17,95,3698,0.50178
nptelhrd,dZyO5gcWP-o,UC640y4UvDAlya_WOj5U4pfA,lecture 36 - Induction motor,652086,2257,75,213,3660,0.17238
nptelhrd,cv2L7CfBYrA,UC640y4UvDAlya_WOj5U4pfA,Lecture - 35 Three Phase Transformer 2,174719,389,24,29,3698,0.46086
nptelhrd,yzG-t0sLUgM,UC640y4UvDAlya_WOj5U4pfA,Lecture - 20 The Practical Transformer,109702,234,9,26,3513,0.28866
nptelhrd,D4RFFnzRdkk,UC640y4UvDAlya_WOj5U4pfA,Lecture - 23 DC Machine,321417,875,52,82,4206,-0.15
nptelhrd,ZZEZUysFPDY,UC640y4UvDAlya_WOj5U4pfA,Lecture - 3 Passive Components,240364,770,44,67,3738,0.41884
nptelhrd,yurSdXxaIFo,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction,105530,157,21,36,3852,0.24682
nptelhrd,c0i5zevJytQ,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2,184887,555,34,49,3312,0.43436
nptelhrd,qhEton-EEOw,UC640y4UvDAlya_WOj5U4pfA,Lecture -1 Structural Analysis,726780,2307,129,149,3300,0.12738
nptelhrd,ZsajLQ4OiV8,UC640y4UvDAlya_WOj5U4pfA,Module 3 - Lecture 1 Surveying,66932,183,9,20,3631,0.3573
nptelhrd,4AuwG2G_ERU,UC640y4UvDAlya_WOj5U4pfA,Environmental Air Pollution - Introduction to Atmosphere,94623,156,17,19,2932,0.20038
nptelhrd,MhbU0qyYt48,UC640y4UvDAlya_WOj5U4pfA,Module 7 Lecture 1 Surveying,67515,233,13,9,3592,0.25372
nptelhrd,fx1uUek3Iqg,UC640y4UvDAlya_WOj5U4pfA,Lecture 1 - Water Resources  Engineering,174330,373,34,36,2398,0.29034
nptelhrd,Wj2g9Cf_IDc,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Amino Acids II,168533,735,25,77,3420,0.26976
nptelhrd,DhwAp6yQHQI,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Amino Acids I,679813,2784,109,281,3243,0.73176
nptelhrd,IWgNA9ynfGs,UC640y4UvDAlya_WOj5U4pfA,Lecture - 25 Metabolism I,119917,386,12,43,3594,0.7941
nptelhrd,aeC7M9PDjQw,UC640y4UvDAlya_WOj5U4pfA,Lecture - 17 Carbohydrates II,106916,342,20,30,3206,0.49804
nptelhrd,iuW3nk5EADg,UC640y4UvDAlya_WOj5U4pfA,Lecture - 16 Carbohydrates I,165318,684,30,69,3169,0.1484
nptelhrd,Fp1wKo72b2A,UC640y4UvDAlya_WOj5U4pfA,Lecture - 4 Protein structure II,146327,347,14,41,3245,0.06866
nptelhrd,8BeXwhljq2g,UC640y4UvDAlya_WOj5U4pfA,Lec 1 - Introduction To Problem Solving and Programming,123243,154,27,13,1340,0.19564
nptelhrd,qAOJzp7ckGo,UC640y4UvDAlya_WOj5U4pfA,Lecture - 34  Psychrometry,166319,641,63,51,3559,0.31328
nptelhrd,F_7OhKUYV5c,UC640y4UvDAlya_WOj5U4pfA,Lec-1 Fluid Mechanics,588828,1155,105,142,3066,-0.09086
nptelhrd,fK_j_3ZJwuk,UC640y4UvDAlya_WOj5U4pfA,Lecture - 24 Automatic Generation Control,82582,434,17,26,2917,0.55678
