videoId,score
p6aDP4ycISM,0.01082
GgatFNtQrBo,0.51352
PDJPcQq3PZE,0.52162
iT2pjfYbyZg,0.16782
0fTvE8aSsiE,-0.09534
j-7aVssJk8I,-0.01072
D1m2K-zybf0,0.2161
ba3mZhOpsTM,0.1902
pIdaC_I6H_M,0.32516
3Do2cZMUGYc,0.0681
K7VIKlUdo20,0.16184
atfNaIY9WbQ,0.29586
3QiItmIWmOM,0.26584
T6jHXD78dBI,0.14394
6nguX-cEsvw,-0.03988
IcJOkRZPNMI,0.43018
HpoilOJ1Ahc,0.30554
LUZrZJJ7zNQ,0.10112
4-BI22Wx4Pc,0.28036
o9ueYSKj9og,0.05544
pJM9Fh9Fp-I,0.35766
bvqyQB9_N8M,0.08668
5q_MMdGINgQ,0.33906
bTgeUXbFiaE,0.31938
bCToK4_dmbU,0.01638
lvy8h-yWhRQ,0.34574
6dFnpz_AEyA,-0.04122
xQwi9fveGTQ,0.3037
9GMBpZZtjXM,0.2054
H58TPQNr2kM,0.28984
2aPlzhsEsIw,0.23028
h0bdo06qNVw,0.36842
PavZX3hAL6I,0.3379
A1wsIFDKqBk,0.29308
xGkpXk-AnWU,0.4791
LjvdXKsvUpU,0.50378
UtSrgTsKUfU,0.20388
wVu5qN0E4ww,0.25062
Dmw3OsyT5yw,-0.1029
F8qiM3o0Jc0,0.0024
mtRR-5fzKo8,0.12218
Ru3FhYbjcFs,-0.03346
TH9nd-KdVHs,0.31704
LRkqW3QraBA,-0.03406
vbNDNkvzzuk,0.10674
xbYgKoG4x2g,0.30026
Zxs-f4HsTDk,0.11568
KshIEHQn5ZM,-0.1525
RnZnIIksdwU,0.34612
pcSvhMpoSDs,0.11944
ug7O1lSZyg0,0.4681
_-Mlp3w1Brc,0.0446
Q31jKiEXxdc,0.3222
wxpMKReH8lc,0.4188
a2QgdDk4Xjw,0.55464
XEA1pOtyrfo,0.18234
pzbSURDWluA,0.19494
wdGiekwXM2w,0.38588
gmDwUCvOJQ8,0.37856
A1SWKe6ZwVc,0.19972
yYIVumq6sVM,0.39862
Yy-8e3sCr0U,0.48114
P7gVp333B6M,0.40366
bd5XkVqdWOg,-0.00754
EgKc9L7cbKc,-0.05736
GOkZs2RZMQY,0.36096
clTA0pONnMs,0.1893
KsG_rsGF2g8,0.23426
bsybS5fZGjY,0.12196
0Zo93VDyacE,0.25844
2CsMpEBl5QY,0.3504
gnD8Se92hfk,0.17546
QlwcPjHpnH0,0.40684
db5nZCipJh8,0.34466
9SnR3M3CIm4,0.31366
_j-YEdsVV74,0.19342
8X1x9RLaaxc,0.15628
ZFUnpwNRUwA,0.10502
wzoPHorPwis,0.23944
G_7ZE-1yo4k,0.30862
HAuLXbeEV8U,0.30734
NnsrEsGpv1I,0.2352
QDPzZC95L_Y,0.57156
Kp-jS6NHsB8,0.128
y3ARLfm-52w,0.38188
TcmGYe39XG0,0.33498
IGmWHUsBQ4U,0.24544
CDncSyDvpdQ,0.31898
6OGnB9tywtI,0.09328
fnEu5g8V-5s,0.16028
Kj0ebo-vVAg,0.24422
jc_hL_tSFzo,0.32632
jr8Xl3zSmEw,0.09896
qa-PQOjS3zA,0.38468
CL3ups78jrs,0.39614
exctAga2KXY,-0.21558
5zKC_aq4ypM,0.56166
V1m3cB-Aqy8,0.2422
Fuyq6WrM1EA,0.40974
GExTwRNkQBg,0.0123
vOo2MCYPsm4,0.23998
rC16fhvXZOo,0.30558
sG6WGvzmVaw,0.2866
A0dTvf_Q8BA,0.31362
9MrRZGKsCWs,0.49306
81Fdif5e85c,-0.00842
bDPULOFFlaI,0.46926
Qcl5g1UtEv4,0.56528
0qFhCz2o4l4,0.2512
CVV0TvNK6pk,0.07658
d39tTuUbDVw,0.36902
fV2k2ivttL0,0.14538
wEr6mwquPLY,0.09294
Z6f9ckEElsU,0.27004
AN5I6fFxyfs,-0.1407
xhn188JafbM,-0.05978
Ngu1UbRAeqQ,0.45342
HbsuwpJgKao,0.43572
m5c27rQtD2E,0.04234
TbvhGcf6UJU,0.28046
uhAUk63tLRM,0.20992
gtWw_8VvHjk,0.17872
eWeqqVpgNPg,0.18884
zWg7U0OEAoE,0.17116
BmayUdDaDYM,0.20928
g1USSZVWDsY,0.18648
PGWZUgzDMYI,-0.053
tORLeHHtazM,0.28564
EUzsy3W4I0g,0.20574
n5sULPYRgc8,0.52684
whB7IX3NQpg,0.47408
nNcfzNjIifU,-0.2195
1R5R-GbYrTk,0.48786
0C4uxtS-tlQ,0.19848
_lPvL-JLV0Y,0.3354
TXjHWGngsME,0.47528
G4rl3yyyQ6c,0.05732
g8uqeru2LQw,0.1242
qQcpnmJNluU,-0.0296
WUCMavXbJo4,0.17144
oFEOryECzug,0.05476
ZW1glqkIgcw,0.51268
6h6Fi6AQiRM,0.32968
7KQf7f8ti1U,0.17988
5Y8Lfsreeck,0.33396
nMsB6Soz4Hc,0.2524
erW4HZ5I928,0.11956
o6gBjstVjFk,-0.15094
nhGRUmtnGB4,0.37458
uUhOEj4z8Fo,0.3628
QEtWL4lWlL4,0.30244
HcMh7ahJxfo,0.36192
BYtY61hOiaw,-0.19904
MYGT1_9mwpg,0.4905
EIDXE28_8eQ,0.30102
uPAE2ZcFdo4,0.35504
I3u6IYWINV0,0.06832
fqiYu6IOtmU,0.42528
U6i8Xmi0Y20,0.36968
QqFlHhSkayw,0.1416
r1sLCDA-kNY,0.3175
0AuMdY3IyJ8,0.21066
aTVDiRtRook,0.14936
LG0YzGeAFxk,-0.08338
iJTHPgYAqvQ,0.25748
tTBnW5gAieM,0.2548
dwqrOqo2sHA,0.24344
ITuWnrl3aKI,-0.0274
iNG4bLMyeFA,0.11166
GkFgysZC4Vc,0.27986
tas2eUavhRE,0.31522
p9wxyIx-j-c,0.38192
ceuXLsuZhLE,0.39142
piuWSMLNeco,0.54724
VG9VopzV_T0,0.24406
leWKvuZVUE8,0.17012
qhXZuVFhVzo,0.11816
U8riFeiiu3s,0.25986
SNjcFH24UpI,-0.11718
I_9Pwyxhe40,0.18372
gByrUkZUnKo,0.0322
As5kzxkyT24,0.42854
S22u7_Eq26g,0.45054
KDHbP81SAmA,-0.15312
f6-G7gMwpuw,0.35078
NSHj9BLnhj0,0.00708
3DZLItfbqtQ,0.38398
j9y0gfN9WMg,0.05036
7gJth7_Slls,0.08038
eLbMPyrw4rw,0.4959
RJrEaTJuX_A,0.03734
c4piqzh7-Gw,0.22352
wJ8HZ7hqUs8,0.48642
Eknlx7zHBVo,0.345
9P9Gs8o9oHk,0.36716
bur9hq_abog,-0.12644
E4OYh890IRE,0.245
zlZaOnBbpUg,0.62078
DVEbZ__FNRg,0.2473
GpqMAzGEXXk,0.366
ZqoX2W1N6l0,0.55244
jLyi2K-29xU,0.54314
6AfRX6oh9-E,0.27838
lBJdZzb2cl0,0.46518
X0vrUM4LOmk,0.1069
whYljse4Abc,0
QHDxbbc1GWs,0.43356
CUyF0YGIA5Y,0.05206
y9RAhEfLfJs,0.20574
qehQlT3RJu4,0.13076
TsZukmeaewc,0.59326
FrbxxqNHn2I,0.4487
ze8LY4yq9Wk,0.50178
dZyO5gcWP-o,0.17238
cv2L7CfBYrA,0.46086
yzG-t0sLUgM,0.28866
D4RFFnzRdkk,-0.15
ZZEZUysFPDY,0.41884
yurSdXxaIFo,0.24682
c0i5zevJytQ,0.43436
qhEton-EEOw,0.12738
ZsajLQ4OiV8,0.3573
4AuwG2G_ERU,0.20038
MhbU0qyYt48,0.25372
fx1uUek3Iqg,0.29034
Wj2g9Cf_IDc,0.26976
DhwAp6yQHQI,0.73176
IWgNA9ynfGs,0.7941
aeC7M9PDjQw,0.49804
iuW3nk5EADg,0.1484
Fp1wKo72b2A,0.06866
8BeXwhljq2g,0.19564
qAOJzp7ckGo,0.31328
F_7OhKUYV5c,-0.09086
fK_j_3ZJwuk,0.55678
y_UJvHMEun0,0.32514
lr1jgbR5ca8,0.16568
uy9lZCdkQIM,-0.00166
zqXgmVnI3L8,0.08962
N0hTFnvIE7A,0.33662
55tKVBVQDUY,0.47876
PSdHf6yozyc,0.35494
vfVVF58FtCc,0.4775
Wf19II0ts84,0.17122
qqQ8wO-lNmI,0.09324
w8Dq8blTmSA,0.26154
EVqBzOGQlkI,0.32694
DPcVMEBDpAY,0.11718
gje7QDlmGyU,0.25656
CogfMjKUGc0,0.02052
fwzYuhduME4,0.29594
mKrwrQMT0a4,0.4173
zjyR9e-N1D4,0.0987
dZKvUyIdMhk,-0.0683
XGQr1uEX-Dc,0.2861
